,idNum,IPCNum,description,title
44,CN103619243A,A61B5/0245,本发明的智能手机（1）包括：从握持本机的手获取光电脉搏波信号的光电脉搏波感测部（41、42）；显示有接受拇指操作的多个操作开关（31）的触摸屏（21）；以及对所显示的多个操作开关（31）的配置进行变更的开关配置变更部（111）。开关配置变更部（111）在光电脉搏波感测部（41、42）获取光电脉搏波信号时，对显示在触摸屏（21）中的操作开关（31）的配置进行变更，来沿着以进行操作的右手（501）的拇指的腕掌关节（500）为中心、且以该腕掌关节（500）到拇指指尖的距离为半径的假想圆的圆弧（510）配置多个操作开关（31）。,移动设备
45,CN103619243B,A61B5/0245,本发明的智能手机（1）包括：从握持本机的手获取光电脉搏波信号的光电脉搏波感测部（41、42）；显示有接受拇指操作的多个操作开关（31）的触摸屏（21）；以及对所显示的多个操作开关（31）的配置进行变更的开关配置变更部（111）。开关配置变更部（111）在光电脉搏波感测部（41、42）获取光电脉搏波信号时，对显示在触摸屏（21）中的操作开关（31）的配置进行变更，来沿着以进行操作的右手（501）的拇指的腕掌关节（500）为中心、且以该腕掌关节（500）到拇指指尖的距离为半径的假想圆的圆弧（510）配置多个操作开关（31）。,移动设备
46,CN103190894A,A61B5/0245,本发明涉及一种收集生理讯号的改良装置，其包含一主体，主体两侧各设有一手指讯号取出装置，以提供手指压接于其中，各该手指讯号取出装置包含：一手指接触构件，其上设有一电极组件，以于手指接触时收集生理讯号的电子讯息；一承接构件，置于该手指接触构件的上方；及一弹性构件，其与所述承接构件相接，透过该弹性构件的弹性将该承接构件开启一角度，手指可径行伸入于该手指接触构件及该承接构件之间，并扣合于其间。,一种收集生理讯号的改良装置
47,CN102599899A,A61B5/0245,本发明公开了基于手机的心率监测方法，包括以下步骤：步骤一：心率测量装置监测心率信号，并将监测到的心率信号传送到手机介面装置；步骤二：手机介面装置对接收到的心率信号进行转换，并将转换后的心率信号通过耳机接口传送到手机；步骤三：安装于手机的监测系统对接收到的心率信号进行处理。本发明的基于手机的心率监测方法可以随时随地对人体心率进行监测，并将监测结果直接在手机上运算并显示，系统成本低，克服了地域限制，操作简单容易上手。,基于手机的心率监测方法
48,CN102599899B,A61B5/0245,本发明公开了基于手机的心率监测方法，包括以下步骤：步骤一：心率测量装置监测心率信号，并将监测到的心率信号传送到手机介面装置；步骤二：手机介面装置对接收到的心率信号进行转换，并将转换后的心率信号通过耳机接口传送到手机；步骤三：安装于手机的监测系统对接收到的心率信号进行处理。本发明的基于手机的心率监测方法可以随时随地对人体心率进行监测，并将监测结果直接在手机上运算并显示，系统成本低，克服了地域限制，操作简单容易上手。,基于手机的心率监测方法
49,CN102590541A,A61B5/0245,本发明涉及自行车测速及心率监测装置技术领域，尤其涉及一种基于手机的自行车测速及心率监测装置。本发明包括心率测量装置、可测试自行车速度的速度传感装置和与手机电连接的手机介面装置，速度传感装置与手机介面装置电连接，心率测量装置设有无线发送模块，手机介面装置设有与无线发送模块相匹配的无线接收模块。本发明结合手机的便携性以及可进行数据处理、储存和显示的特点，同时将车速和心率数据在手机上显示并存储，方便车手在骑行过程中了解实时运动状态和对自身运动技能水平的分析，没有线缆束缚，测试车速和心率更为便捷。,基于手机的自行车测速及心率监测装置
50,CN202503569U,A61B5/0245,本实用新型涉及自行车测速及心率监测装置技术领域，尤其涉及一种基于手机的自行车测速及心率监测装置。本实用新型包括心率测量装置、可测试自行车速度的速度传感装置和与手机电连接的手机介面装置，速度传感装置与手机介面装置电连接，心率测量装置设有无线发送模块，手机介面装置设有与无线发送模块相匹配的无线接收模块。本实用新型结合手机的便携性以及可进行数据处理、储存和显示的特点，同时将车速和心率数据在手机上显示并存储，方便车手在骑行过程中了解实时运动状态和对自身运动技能水平的分析，没有线缆束缚，测试车速和心率更为便捷。,基于手机的自行车测速及心率监测装置
51,CN202497145U,A61B5/0245,本实用新型涉及人体生理参数监测装置技术领域，尤其涉及一种基于手机的心率监测装置。本实用新型包括心率测量装置和与手机电连接的手机界面装置，心率测量装置设有无线发送模块，手机界面装置设有与无线发送模块相匹配的无线接收模块；心率测量装置将监测到的心率信号通过无线传输的方式传送至手机界面装置，手机界面装置再将心率信号进行处理后传送至手机，手机对心率信号进行储存和显示。本实用新型心率测量装置将测量到的心率信号采用无线传送的方式传送至手机，利用手机可进行数据处理、储存和显示的特点，将心率状况实时以及直观显示在手机上，可长期累积保存，便于统计分析，本心率监测装置轻巧便携，测试方便。,基于手机的心率监测装置
52,CN102590541B,A61B5/0245,本发明涉及自行车测速及心率监测装置技术领域，尤其涉及一种基于手机的自行车测速及心率监测装置。本发明包括心率测量装置、可测试自行车速度的速度传感装置和与手机电连接的手机介面装置，速度传感装置与手机介面装置电连接，心率测量装置设有无线发送模块，手机介面装置设有与无线发送模块相匹配的无线接收模块。本发明结合手机的便携性以及可进行数据处理、储存和显示的特点，同时将车速和心率数据在手机上显示并存储，方便车手在骑行过程中了解实时运动状态和对自身运动技能水平的分析，没有线缆束缚，测试车速和心率更为便捷。,基于手机的自行车测速及心率监测装置
53,CN202739994U,A61B5/0245,手机心率遥测仪是由心电、心率传感器、检测电路、手机蓝牙匹配电路、手机电路以及远程医院的计算机信息控制中心，心电监护分析电路组成的一个心率遥测监护网络，当患者出现异常心率时，遥测仪的报警电路输出报警信号，传递到手机蓝牙匹配电路，匹配电路将信息发射给手机，手机将信号自动发往医院信息接收器，接收器把信息送到计算机数字信息控制中心，经过处理的信息与指令发往心电图电路和监护分析电路，并将执行指令反馈回手机电路，完成对心脏监护检测的一系列任务。也就是利用手机，把患者心脏的变化信息，传送到医院，进行动态跟踪遥控监测，并随时根据患者病情，及时做出准确诊查和判断。发现危急情况时，可通知患者就近及时治疗，为患者争取最关键的治疗时机和宝贵的时间。,手机心率遥测仪
54,CN102488508A,A61B5/0245,一种基于图像捕获的心率测量方法，涉及一种心率测量方法。它解决了现有的采用心电图式进行测量为接触式的测量方法导致测量不便，采用传感器间接测量方法的测量准确度低的问题。其方法：获取检测空间的特征矢量T和向二值图像转换的阈值ε；获得心率检测的视频；从视频中提取出各帧图像F1，F2，...，Fx；得到Fx在检测空间下的灰度图Gx；由Gx得到与G1差值的灰度图Ry；提取各血管图像的变化区域My；提取出图像中变化区域的值Ky；从变化Ky中提取变化的特征值获取的周期Tr；获得心率值HR。本发明避免了以往测量仪器必须与人体接触而导致高噪声的弊端；基于图像捕获的测量处理方法应用前景广泛，如可直接利用手机摄像等测量心率，方便快捷。,一种基于图像捕获的心率测量方法
